chemical name,ACA_class,mol_weight,hydrophobicity,TPSA,complexity,volume,inh_Bac1,inh_Bac2,inh_Bac3,inh_Bac4,inh_Bac5,inh_Bac6,inh_Bac7,inh_Bac8,inh_Bac9,inh_Bac10,inh_Bac11,inh_Bac12,inh_Bac13,inh_Bac14,inh_Bac15,inh_Bac16,inh_Bac17,inh_Bac18,inh_Bac19,inh_Bac20,inh_Bac21,inh_Bac22,inh_Bac23,inh_Bac24,inh_Bac25,inh_Bac26,inh_Bac27,inh_Bac28,inh_Bac29,inh_Bac30,inh_Bac31,inh_Bac32,inh_Bac33,inh_Bac34,inh_Bac35,inh_Bac36,inh_Bac37,inh_Bac38,inh_Bac39,inh_Bac40
Rifampicin,J04AB02,822.94022,4,217,1750,,6.45E-07,1.14E-05,5.85E-06,1.79E-05,5.04E-06,9.43E-06,6.45E-07,1.97E-06,4.93E-07,5.04E-06,5.04E-06,8.07E-07,7.48E-07,5.04E-06,5.06E-06,2.33E-06,0.238322477,2.74E-07,4.80E-07,3.12E-05,5.13E-06,8.77E-06,5.24E-06,6.62E-07,5.86E-06,0.000399994,5.04E-06,5.04E-06,5.04E-06,2.73E-07,4.93E-07,0.000335395,1.66E-05,0.000325894,6.13E-06,5.04E-06,3.51E-06,6.89E-07,5.51E-07,5.87E-06
Rifapentine,J04AB05,877.03066,5.8,217,1870,,7.03E-07,5.04E-06,5.85E-06,6.71E-06,5.04E-06,1.09E-05,6.45E-07,1.95E-06,4.93E-07,5.04E-06,5.04E-06,3.39E-06,1.72E-06,2.46E-05,5.04E-06,5.51E-07,0.569261295,5.33E-07,2.73E-07,5.04E-06,5.04E-06,7.67E-06,5.57E-06,9.13E-06,1.77E-05,0.000262719,5.04E-06,5.51E-07,5.04E-06,2.73E-07,4.93E-07,3.50E-05,2.45E-05,0.000160919,1.31E-05,1.77E-05,2.40E-06,5.51E-07,1.66E-06,5.04E-06
Rifaximin,D06AX11 A07AA11,785.87854,6.9,198,1590,,5.51E-07,5.04E-06,5.92E-06,2.64E-05,5.04E-06,2.08E-05,1.32E-06,2.30E-06,4.93E-07,1.72E-05,5.04E-06,0.019294609,1.28E-05,5.04E-06,0.001835278,5.51E-07,1,3.60E-07,2.74E-07,5.04E-06,5.04E-06,5.28E-06,5.88E-06,0.000751721,7.03E-06,0.000165922,5.04E-06,8.07E-07,5.04E-06,2.73E-07,5.04E-06,0.001576716,1.88E-05,0.00018963,5.04E-06,5.04E-06,8.28E-05,5.51E-07,8.56E-07,0.00017265
Riluzole hydrochloride,N07XX02,234.19831,3.6,76.4,238,155.7,0.913110523,1,0.80306593,1,1,1,1,1,1,1,1,1,0.562058522,1,1,0.456342512,1,1,1,0.711287957,1,0.266242116,0.591991981,1,0.197595997,0.249388798,0.312705107,1,1,1,1,0.36922155,1,0.00913864,0.243950398,1,0.000384151,1,1,1
Rimantadine Hydrochloride,J05AC02,179.30184,2.6,26,180,138.9,0.533302917,0.272117058,1,1,0.962601244,0.912868245,0.85354667,1,1,0.599754289,0.918603714,1,0.778817981,1,0.851067762,0.949444122,0.77773197,0.536301984,0.568018424,1,0.616544611,0.488244798,1,1,1,0.535859713,1,1,0.934497014,0.965196012,1,1,1,1,1,1,1,0.954385634,1,0.254562545
Rimexolone,H02AB12 S01BA13,370.52496,3.5,54.4,749,295.9,0.858769333,0.02910818,0.81271002,1,0.861580833,1,0.595309546,0.619699607,0.311796415,0.86590771,1,0.804895572,1,1,1,0.991409898,1,1,1,0.236779284,1,0.492608235,0.880449028,0.909399377,1,0.69295259,0.385700515,1,0.786590626,0.829472749,0.785213256,0.962329753,0.79403923,1,0.673668158,0.931201467,1,0.698394543,0.87121473,1
Risperidone,N05AX08,410.484483,2.7,61.9,731,317,0.827501759,0.825367387,0.719645938,0.950308257,1,1,0.391083687,0.364738588,0.841516827,0.928307269,1,1,1,1,1,0.832307499,0.64899352,1,1,1,0.924472897,0.84555883,0.814612113,0.792090684,1,0.879690009,0.296906179,0.948387205,1,0.906880478,0.47000061,1,0.784163883,1,1,0.21157941,1,0.223756928,0.992060217,0.948460746
Ritodrine hydrochloride,G02CA01,287.35354,2.3,72.7,284,232.1,1,0.556714827,0.930825721,1,0.867252669,0.702022748,1,1,0.768686523,0.515217444,0.47000061,0.732944079,1,0.697495386,0.8922761,0.386536548,0.924536633,1,0.933057102,1,0.773774563,1,0.989402849,0.339742939,1,0.975263437,1,1,1,0.932729303,0.584099274,0.909857975,0.577006795,0.935058669,1,0.707183681,1,0.528595206,0.991880625,0.887006353
Rivastigmine,N06DA03,250.33668,2.3,32.8,269,205.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.881772994,1,1,1,1,1,1,1,1,1,1,0.833309965,1,0.609297623,1,1,1,1,1,1,1,0.018879071,1,1
Rofecoxib,M01AH02,314.35566,2.3,68.8,556,239.4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.548684918,1,1,0.591195785,1,1,0.437152193,1,1,1,1,0.329566657,0.997056457,0.867937654,1,1,1,0.766062057,1,1,1,1,1,1,0.881706123,0.350201062,1
Rolipram,-,275.34284,2.2,47.6,341,219.7,0.590249224,0.330496994,1,1,0.251969851,0.664929835,0.939909033,1,0.563583795,0.441440184,0.299558377,1,0.319601971,1,0.181926469,0.953892602,0.814065111,0.998005434,0.179656933,1,0.208650432,0.734800736,0.596556854,0.770371182,0.558979419,1,0.904113824,1,0.307556294,1,1,1,0.290630763,1,0.997056457,1,1,1,1,0.165447081
Ronidazole,QP51AA08,200.15212,-0.4,116,241,140.5,1.66E-06,5.04E-06,1.22E-05,7.03E-06,5.04E-06,0.002379728,8.28E-07,2.02E-06,4.93E-07,6.71E-06,5.04E-06,4.93E-07,1.47E-06,0.001096791,2.13E-05,5.51E-07,5.63E-06,1.16E-06,4.93E-07,5.04E-06,5.04E-06,0.001088287,0.688271001,1,1.11E-05,0.000167597,5.04E-06,0.70885811,1.23E-05,1.62E-06,5.04E-06,3.87E-05,0.001497261,0.000126331,5.04E-06,5.72E-06,6.63E-07,1,1,5.04E-06
Ropinirole HCl,N04BC04,260.37456,2.7,32.3,287,219.8,0.640821325,1,1,1,0.824045269,0.704615706,1,1,1,0.769856491,1,0.819649969,0.718519702,0.619524017,1,0.912059778,1,1,0.436191273,0.27961714,1,0.659038083,1,1,1,1,1,1,1,1,1,1,1,1,0.361129533,0.627684562,1,1,1,0.922969171
Rosiglitazone Hydrochloride,A10BG02,357.42676,3.1,96.8,469,275.4,1,1,0.17395187,0.711437182,1,0.743316676,0.251884313,0.225563334,1,1,1,0.328060055,1,0.549655893,1,1,1,1,1,1,1,0.707129494,1,1,1,0.941048208,0.09481454,0.172835544,1,0.770708706,0.073670926,0.561218075,1,0.726850457,1,1,1,0.991880625,1,1
Roxatidine Acetate HCl,A02BA06,348.43662,2.1,67.9,410,278.7,0.347446872,0.666660244,0.930171723,0.885587477,0.677951698,0.885833755,0.609297623,0.592330882,0.186790266,0.317731991,0.574664521,1,0.382625788,0.869847664,0.949948605,0.555897897,0.921850911,1,0.111367033,0.676799918,0.482549656,0.604245861,0.456802581,0.247488755,0.981279889,0.914637267,1,0.795591412,0.649394484,1,0.924472897,1,0.695398956,1,1,0.883264556,0.678428395,0.716908569,1,0.58247182
Roxithromycin,J01FA06,837.04654,3.1,217,1310,,1.93E-06,5.04E-06,6.05E-06,5.84E-06,5.04E-06,9.48E-06,6.45E-07,1.95E-06,5.04E-06,5.04E-06,5.04E-06,5.04E-06,7.48E-07,5.26E-06,0.052937293,1.27E-06,4.94E-06,2.74E-07,2.73E-07,5.04E-06,5.04E-06,5.74E-06,0.221163558,0.145089825,6.67E-06,0.000168726,0.002008174,1.60E-06,5.04E-06,4.09E-07,4.93E-07,3.46E-05,1.72E-05,0.000209985,1.79E-05,5.04E-06,7.48E-07,5.51E-07,5.51E-07,5.04E-06
Rufloxacin,J01MA10,363.406523,-0.3,89.4,608,265.5,1,8.67E-05,6.38E-06,1.78E-05,6.91E-06,1.08E-05,2.82E-06,6.05E-06,1.55E-06,1,0.399040428,6.06E-06,0.000338291,7.67E-06,0.000100702,3.07E-06,0.017469359,0.000138652,0.00692846,5.66E-05,0.002419759,0.000779058,5.34E-06,5.92E-07,0.002160053,0.001080112,2.62E-05,0.011414643,5.04E-06,2.70E-06,2.90E-06,0.000877737,0.004555788,0.001211448,0.015756221,0.001636301,0.008930242,0.001734051,0.023075291,5.86E-06
S(-)Eticlopride hydrochloride,-,341.85294,3.1,63,396,,0.332313651,1,0.44422536,0.738043593,1,0.494721976,0.930552462,0.81058829,1,0.971919675,0.909857975,0.999013672,0.462145822,0.442228188,0.385175388,1,0.909399377,0.281344526,0.438662827,0.646119252,0.926083787,0.949779658,1,1,0.090065614,0.160122987,1,0.752634117,0.624333252,0.297663212,1,0.516756683,1,1,0.91519548,0.466809624,1,1,0.917222503,0.929570234
S-(+)-ibuprofen,C01EB16 G02CC01 M01AE01 M01AE14 M02AA13,206.28082,3.5,37.3,203,172.2,0.867780532,0.979470087,1,0.99476107,0.31231147,0.90649699,1,0.796061553,0.825135938,0.296208416,0.786531318,0.965997367,0.661958135,1,0.737049456,1,0.970617159,0.992919057,0.219551697,0.84555883,0.216867465,0.76181628,0.651974025,1,1,0.612832194,1,1,0.368985049,1,1,0.814612113,0.305993961,1,0.91294957,0.993682471,1,1,0.733015033,0.394120597
Salbutamol,R03AC02 R03CC02,239.31074,0.3,72.7,227,192.5,1,0.222819374,0.685046907,0.978411171,0.166720029,0.164727647,1,0.662458146,0.815316036,0.206348999,0.338924163,0.572640809,0.264518434,0.268789653,0.346679032,0.123457025,0.886035908,0.992183977,0.094460965,0.546953318,0.268493285,0.534706651,0.438558086,0.236043495,1,0.557331867,0.909399377,0.938355336,0.51693311,0.923095029,1,0.830199169,0.427605297,0.511510769,0.892637815,1,0.53321404,0.528187036,0.920389058,0.316484886
Salmeterol,R03AC12,415.56558,3.9,82,403,,0.253023979,0.686132528,0.6492035,0.478566373,1,0.808582984,0.227455756,1,1,0.889275563,0.808287545,0.659263805,1,0.827268198,0.278852788,0.95503544,1,0.775878555,0.434117916,1,0.710611773,1,0.44726916,0.724636302,1,0.114471623,0.579349485,0.560700323,0.86878427,0.558161205,0.101314957,0.808180463,0.390545441,0.257546308,1,0.443030454,0.002505954,1,0.874770679,0.649631793
Saquinavir mesylate,J05AE01,670.8408,4.2,167,1140,,1,0.681426357,0.451165828,0.374479711,1,0.009785517,0.192034343,0.071251117,0.988796624,1,1,0.287644863,1,1,1,1,1,1,1,0.24077496,0.82739152,1,1,0.071859418,1,0.003173408,1,1,0.003155935,0.830834227,0.079529669,0.049771505,0.00602832,0.032242289,1,0.310937859,1,0.939909033,0.390545441,1
Sarafloxacin,J01MA,385.364086,0.3,72.9,645,283.4,1,4.70E-05,8.06E-06,5.76E-06,5.04E-06,3.52E-05,6.45E-07,2.66E-06,4.93E-07,5.04E-06,2.96E-05,7.08E-07,9.97E-05,5.04E-06,6.15E-06,5.52E-07,5.04E-06,2.35E-05,4.80E-07,5.28E-06,8.68E-05,1.23E-05,5.19E-06,4.93E-07,0.000407513,0.000691821,5.04E-06,5.06E-06,5.04E-06,4.53E-07,4.93E-07,0.002363748,0.030491727,0.001243714,0.000132773,6.57E-05,3.48E-05,6.18E-07,5.52E-07,5.04E-06
Scopolamine hydrochloride,A04AD01 N05CM05 S01FA02,303.35294,0.9,62.3,418,234.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63024685,1,1,1,1,1,1,1,1,1,0.881068037,0.784138271,1,1,1,1,1,1,1,0.371634406,1,0.858463089,0.821263126,1
Scopolamin-N-oxide hydrobromide,A04AD01 N05CM05 S01FA02,319.35234,0.8,77.1,460,242.3,1,1,1,1,1,1,1,1,1,1,1,0.995506051,1,0.995965761,1,1,1,1,1,1,1,1,1,1,1,1,1,0.698693661,1,0.941749355,1,1,1,1,1,1,1,1,1,1
Secnidazole,P01AB07,185.18054,0.2,83.9,194,137.3,0.006585507,5.04E-06,5.86E-06,5.69E-06,5.04E-06,4.55E-05,1.03E-06,2.93E-06,4.93E-07,0.487962837,0.07953032,4.93E-07,7.48E-07,5.04E-06,9.29E-06,6.45E-07,1.30E-05,2.79E-07,4.93E-07,5.04E-06,5.04E-06,5.89E-06,1,1,1.49E-05,0.000165993,5.04E-06,0.401843925,5.04E-06,4.87E-06,5.51E-07,3.65E-05,1.72E-05,0.000133324,5.04E-06,5.04E-06,1.78E-06,1,1,5.04E-06
Selegiline hydrochloride,N04BD01,187.28078,2.8,3.2,195,166.5,1,1,1,1,1,1,1,1,1,1,1,0.539354697,1,1,1,1,0.960890257,0.890262704,1,1,1,1,1,1,1,1,1,1,1,0.724417123,0.9452421,0.683361577,1,1,0.963408844,1,0.471898027,1,1,1
Serotonin hydrochloride,-,176.21508,0.2,62,174,140.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.332030014,1,1,1,0.800642907,0.846547877,1,0.92659574,1,1,1,1,1,1,1,1,1,1,1,1
Sertaconazole nitrate,D01AC14,437.7699,6.3,55.3,488,312.2,0.928700423,1,0.042492672,0.141340414,0.978411171,0.25451557,0.369689756,0.014781807,1,1,1,1,1.43E-06,0.000327625,0.540854238,1.73E-05,0.000770567,0.053667993,2.73E-07,5.04E-06,5.04E-06,0.012396127,1,1,1.14E-05,0.000170773,1,0.39193059,1,0.13402682,0.264871428,0.002796885,1.95E-05,0.000156512,5.04E-06,5.71E-06,0.000100649,1,1,1
Sertindole,N05AE03,440.940843,4.1,40.5,623,335.8,1,1,0.017129209,0.000762503,1,0.063691344,0.002066042,0.031415747,1,1,1,0.698693661,1,0.336517426,0.963313054,1,1,0.661650718,1,1,0.987684161,1,1,1,0.003077566,0.000282724,0.015167006,1,1,2.36E-05,0.002065448,0.000955606,6.36E-05,0.000223961,1,1,1,0.704229743,0.64397352,1
Sertraline,N06AB06,306.22958,4.8,12,322,229.9,0.066385506,0.959571818,0.641747696,0.37500134,0.771002179,0.474849546,0.646501139,0.879792962,1,0.672138295,0.077855218,0.475131151,0.173840578,0.721011233,0.055142337,0.725681866,1,0.111685463,0.40427053,0.543797774,0.174574142,0.559543031,1,1,0.008314918,0.001553159,0.959325486,1,0.159625188,0.055796304,1,0.002797396,0.090357168,0.014719875,0.698567613,0.01487047,0.857152676,0.807042649,0.533548678,0.240409074
Sibutramine HCl,A08AA10,279.84804,5.4,3.2,275,224.6,0.585898318,0.353572288,0.83854212,1,0.424683325,0.496787239,1,0.427479141,0.455822192,0.24656314,0.359971327,0.93015034,0.192035503,0.497839237,0.509432515,0.985803939,1,1,0.230401987,0.680479645,0.203966484,0.799183128,0.970882065,1,0.167007939,0.046054349,1,1,0.524844749,1,1,1,1,0.79376536,0.276799348,0.906081902,0.920036494,0.939248415,1,0.199717201
Sildenafil,G04BE03,474.5764,1.5,118,838,357.5,1,1,0.135148265,1,1,1,0.563880001,0.96753736,1,1,1,0.636717421,1,0.875766865,1,1,1,1,1,0.898635397,1,1,0.165630659,0.369689756,1,0.875766865,0.481846547,0.747935103,1,0.053233063,0.131919226,0.522529914,1,0.543159625,1,0.832820358,1,0.54155744,0.477873847,1
Simvastatin,C10AA01,418.56622,4.7,72.8,706,332.3,0.904474638,0.388251992,0.078913561,0.545496277,0.657509072,0.816750836,0.958928158,0.813186049,0.100279922,0.848527136,0.29590297,0.240279384,0.318408105,0.82987374,0.335877595,0.299107343,1,0.394027064,1,0.112971053,0.279412094,1,0.853417223,1,0.690964442,0.06903109,0.989513174,0.548587808,0.438304732,0.000762378,0.04380799,0.088406816,0.438662827,0.002620571,1,0.135092915,0.004017029,0.270241749,0.136683593,0.688374953
Sisomicin sulfate,J01GB08,447.52638,-5.1,214,643,,0.97977037,0.737620992,1,1,1,1,0.999560234,1,0.917889869,0.766942058,0.815275913,0.882095169,0.694003511,0.556257224,0.126233332,1,1,0.691906527,0.040713696,0.394655402,0.444211376,0.331148785,0.912868245,0.424723275,0.846434754,0.036918687,1,1,1,1,1,0.713444793,0.587229299,0.005840765,0.910248884,0.738644333,0.0001018,0.366811201,0.496931267,0.972383088
Sotalol hydrochloride,C07AA07,272.3638,0.2,86.8,330,209.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966834141,1,1,0.706578997,1,1,1,1,1,1,0.853057024,0.988706312,1,1,1,1
Spaglumic acid,R01AC05 S01GX03,304.25334,-2.1,170,448,221.2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.286648693,1,1,1,0.907158785,1,1,1,1,0.77717053,1,1,1,1,1,1,0.49209143,1,1,1,0.973482469,0.501744164,0.501854289,1,1,0.728224404,1
Sparfloxacin,J01MA09,392.399786,0.1,98.9,691,284.7,1,5.63E-06,6.43E-06,5.85E-06,5.04E-06,1.43E-05,6.45E-07,3.21E-06,4.93E-07,0.00017265,5.04E-06,4.93E-07,1.71E-05,1.54E-05,0.000638361,7.77E-07,0.000217474,0.044854608,2.73E-07,3.84E-05,0.011182024,6.51E-06,5.22E-06,4.93E-07,6.68E-06,0.001923597,5.04E-06,7.50E-07,5.04E-06,2.73E-07,5.04E-06,5.67E-05,0.172422272,0.000602138,0.163879563,9.81E-05,0.508492841,6.84E-07,5.51E-07,5.04E-06
Spectinomycin dihydrochloride,J01XX04,332.34956,-3.1,130,478,,1,1,1,1,1,1,1,1,1,0.021260892,5.04E-06,0.713377167,1,0.513506406,1,0.834225065,0.895564136,0.234415553,1,6.96E-06,1,0.118958596,1,1,0.035039687,0.008337197,0.079306153,0.838438727,1,0.145403599,1,0.980032616,0.028048761,0.000311386,0.457337822,1,1,0.000358033,0.011556093,1
Spiperone,N05AD,395.469843,3,52.6,577,309.3,0.014098284,0.112971053,0.907486554,0.350382398,0.378998818,0.526760714,0.342755295,0.23736027,0.023035624,0.272034713,0.346086221,1,0.066982436,1,0.652980263,0.861069211,0.697823238,1,0.900512228,1,0.44455377,0.692820577,0.754158355,0.066034961,1,0.218605803,0.82739152,1,0.818112093,1,1,0.774481593,0.816086823,0.513288338,1,0.699599469,1,0.756095399,0.912317559,0.000133269
Spiramycin,J01FA02,843.05266,2.1,195,1370,,0.000176808,5.04E-06,5.92E-06,2.67E-05,5.04E-06,1.69E-05,1.32E-06,2.30E-06,4.93E-07,1.70E-05,5.04E-06,0.277972904,7.50E-07,5.04E-06,0.1774345,5.51E-07,4.90E-06,3.25E-07,2.74E-07,5.04E-06,5.04E-06,6.16E-06,0.789835232,0.55440926,6.96E-06,0.000169084,3.98E-05,8.46E-07,5.04E-06,4.47E-07,4.93E-07,3.72E-05,1.99E-05,0.000172121,5.04E-06,5.04E-06,1.75E-06,5.51E-07,8.60E-07,5.04E-06
Spironolactone,C03DA01,416.57348,2.9,85.7,818,,1,0.799408737,0.672541899,0.866457923,0.438937771,0.388251992,0.676749558,0.663708379,0.86524721,0.218454271,0.502448161,0.881961161,0.217186346,0.503021306,0.295140938,0.328933535,0.178184385,0.906081902,0.568018424,1,0.485077769,0.966774276,0.846598448,0.044437762,0.969419283,1,0.055994983,1,0.457509338,0.548126495,0.633480428,1,0.514627413,0.264121053,1,0.76785551,0.780514227,0.260602328,0.429943956,0.507606066
Stanozolol,A14AA02,328.49158,4.5,48.9,538,,0.922067839,0.805241794,1,0.726174976,1,1,1,1,0.784286732,0.182075167,0.792446167,1,3.95E-06,1,0.875078908,0.018199373,0.535543828,0.040076604,0.008783433,3.70E-05,7.27E-06,0.907165171,1,1,0.005291612,0.000439773,0.990066168,0.94978999,0.614981962,0.720346627,0.806107784,1,0.147870559,0.000269858,1.52E-05,0.086089428,2.55E-05,0.83594265,0.135092915,0.783302692
Stavudine,J05AF04,224.21328,-0.8,78.9,388,165.2,1,1,0.510751661,0.637824453,0.985481858,1,0.580813663,0.939395768,1,1,1,0.85354667,1,1,1,0.954639664,1,1,1,1,1,1,0.482241612,1,1,1,0.58691206,1,1,1,0.681181224,1,1,0.530087847,1,1,1,0.539590783,0.538632475,1
Streptomycin sulfate,J01GA01 A07AA04,581.57406,-8,336,940,,1,1,1,0.898909872,1,1,1,1,1,1,1,0.807791476,0.8717132,1,1,1,1,0.961704262,1,0.187641699,1,1,1,1,0.928633148,0.462468521,1,0.048140641,1,0.272008978,1,0.861195974,1,1,0.550603964,1,1,0.10713288,0.235251102,1
Streptozotocin,L01AD04,265.2206,-1.4,152,315,183.2,1,5.41E-06,5.96E-06,2.59E-05,5.04E-06,0.00040782,1.32E-06,2.38E-06,0.378447004,1,1,1,1,5.04E-06,0.000328272,1.21E-06,4.86E-06,5.51E-07,1.49E-06,6.74E-06,1,1,5.26E-06,0.20888173,7.04E-06,0.894516571,5.04E-06,0.7356774,5.04E-06,1.62E-06,0.011186065,0.011113759,1.88E-05,0.000175664,0.514459407,5.04E-06,1.46E-06,0.091361984,1,1
Succinylsulfathiazole,A07AB04,355.38942,-0.7,162,526,250.7,0.989091325,1,0.999611945,0.96753736,1,0.782728479,1,1,1,1,1,1,1,0.975703583,1,1,1,0.676749558,1,1,0.958615741,0.969049377,1,1,1,1,0.879258333,0.961531934,1,0.936248501,1,1,1,1,1,1,1,0.89904773,0.773875365,1
Sulbactam,J01CG01,233.24164,-1,100,446,161.9,1,0.651422471,0.81258863,1,0.082323078,1,0.598400063,1,1,1,1,0.000532839,0.459824763,0.96347177,1,1,1,1,1,0.039738752,1,1,1,1,1,0.556884025,1,0.849549791,5.04E-06,1,0.458676291,0.000796508,0.000472372,0.331181725,0.345989125,1,1,1,1,1
Sulconazole nitrate,D01AC09,397.7491,6.1,43.1,379,287.3,1,0.815209412,0.021321769,0.410648264,1,0.55341304,0.058697723,0.140564322,1,1,1,1,7.48E-07,0.00575307,1,3.08E-05,0.00080865,1,2.74E-07,5.04E-06,5.04E-06,0.150103313,0.955772891,1,6.82E-06,0.000162663,1,0.899918712,0.865334965,0.010330581,0.059993339,0.031781455,2.39E-05,0.000246537,1.78E-05,5.04E-06,1.95E-06,1,0.721778853,1
Sulfabenzamide,D08AX,276.31098,0.7,97.6,402,206.1,1,1,0.92733527,1,1,1,1,1,1,1,1,0.825176224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.830873775,1,0.892217361,1,1,1,1,1,1,1,0.369659555,1,1
Sulfacetamide sodic hydrate,S01AB04,214.2416,-1,97.6,299,155.4,0.882818445,0.844866247,1,1,0.83833283,1,1,1,1,1,0.816297566,1,0.865841234,1,1,1,1,1,1,0.876989509,1,0.990216375,1,0.902950768,0.599969339,1,1,1,1,1,1,1,1,1,0.524844749,1,1,1,1,1
Sulfachloropyridazine,QJ01EQ12,284.72206,1,106,365,197.7,0.990216375,0.969183845,0.624731453,0.394120597,1,0.105770588,0.0925227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.794097555,0.313270398,0.601779825,1,1,0.661477757,0.971386651,1,0.874059464,0.60694161,1,1,1,1,0.989975327,1,1,0.255270494,1
Sulfadiazine,J01EC02,250.277,-0.1,106,327,181.8,0.628470695,0.656200113,1,1,1,1,1,1,0.438103196,1,0.483450567,1,0.594152539,0.943085702,1,1,0.999135189,0.931944836,1,0.935598326,1,0.171089687,1,1,0.539518432,1,1,1,0.918603714,0.914397635,1,1,0.971893316,1,1,0.960517712,0.501650957,1,1,0.992183977
Sulfadimethoxine,J01ED01,310.32896,1.6,125,420,224.2,1,0.434030249,1,0.078246043,1,0.207657942,0.480969687,0.278769789,0.808958281,1,1,0.949712066,1,0.632129568,1,1,1,1,1,0.640699628,1,1,1,1,0.980032616,1,0.718191436,0.804278744,1,1,1,1,1,1,0.919878637,1,1,1,1,1
Sulfadoxine,QJ01EQ13,310.32896,0.7,125,420,223.9,1,1,0.878332776,1,1,0.508612613,0.989245112,0.877809808,1,0.237885689,0.330496994,0.449403581,1,1,0.568854996,1,1,1,1,0.821914004,1,1,1,1,1,1,0.86919759,1,0.999098223,1,0.756209007,0.79194677,1,0.655881658,1,0.140458651,1,1,0.440630523,1
Sulfaguanidine,A07AB03,214.2449,-0.7,133,307,151.4,1,1,0.469283353,0.957713998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022100265,0.467321947,1,1,1,0.516651214,1,1,1,1,1,1,0.945414162,1,0.953212186,1,0.721011233,1
Sulfamerazine,J01ED07 D06BA06,264.30358,0.1,106,360,194.8,0.375812907,0.598525502,0.952098209,1,0.75249058,0.626406044,0.978411171,1,0.682850853,0.399624683,0.368620824,1,0.182412364,0.733427262,0.483862858,0.904068588,0.7418645,0.17051562,0.387686987,1,0.477651142,0.066689918,0.908056847,0.309520507,0.555313752,1,0.396487925,1,0.436852514,1,1,1,0.416479745,0.798527381,0.57579015,0.616091797,0.941395254,0.9757858,0.64444085,0.395570584
Sulfameter,J01ED04,280.30298,0.4,116,368,203.9,0.216646307,0.371230235,0.786710161,0.840518893,0.853980898,1,0.624789981,0.721432463,0.240409074,0.606029461,0.710064813,0.548348068,0.347838354,0.641114897,0.597655148,1,0.920315807,1,0.378447004,1,0.099859958,0.308257515,0.482438006,0.71231037,0.768396176,1,0.568826144,0.6969813,0.748678671,1,0.974978145,1,0.468950172,0.879601451,0.835931341,0.614018791,0.508694249,0.93137984,1,0.423439797
Sulfamethazine sodium salt,J01EB03,278.33016,0.3,106,377,207.5,0.438449526,0.832307499,1,1,0.760069406,0.817252468,1,1,0.359668429,0.209939842,0.300649674,1,0.595356249,1,0.487380859,1,0.633073478,0.880192399,0.100507703,1,0.592794956,0.326211005,0.660252393,0.46848712,0.245353019,0.798524141,0.925657701,1,0.759348447,1,1,1,0.252317259,0.499931998,1,1,0.618843776,0.976172023,1,0.157129653
Sulfamethizole,J01EB02 D06BA04 S01AB01 B05CA04,270.3313,0.5,135,349,189.8,0.159674217,0.229797579,1,0.62703688,0.771042364,0.14788714,0.515680056,0.909399377,0.543515793,0.059963945,0.395880531,1,0.730063783,0.283080272,0.733015033,1,1,0.90969559,1,1,0.882095169,0.283648951,1,1,0.465199012,1,0.825480916,1,0.146250077,1,1,1,0.837014882,1,0.831878654,1,0.952458584,1,0.974675723,0.986823671
Sulfamethoxazole,J01EC01,253.27764,0.9,107,346,182.5,0.598986271,0.527411829,0.998996805,0.926921911,0.636075781,0.087114476,0.651443188,0.756622666,0.414266755,0.8486575,0.495200704,1,1,0.279780149,1,0.838438727,1,1,1,0.707851051,0.598152357,0.030576568,0.708613582,0.97366161,0.118824911,0.566190798,0.368324381,1,0.831099392,0.911815046,0.812832776,0.920036494,1,0.646048313,0.442967643,0.906617237,0.859667438,1,1,0.68508197
Sulfamethoxypyridazine,J01ED05,280.30298,0.3,116,376,203.5,1,1,1,0.630450591,1,1,1,0.881928448,1,0.433152028,1,1,1,1,1,1,1,1,1,0.756209007,1,1,1,1,1,0.948961281,1,1,1,1,1,1,1,1,1,1,1,1,0.373050498,1
Sulfamonomethoxine,QJ01EQ18,280.30298,0.8,116,376,202.7,0.235913328,0.357097822,1,0.612641369,0.000129611,0.048807842,0.633480428,0.886035908,0.337315553,0.259077505,0.530444443,1,0.220189914,0.105023947,0.84132952,1,0.781021844,1,0.574621737,0.738965181,0.989629939,0.036631072,1,0.854492159,0.757506613,0.951805488,1,1,0.244509107,0.983272714,0.957023276,0.970608305,0.864152546,0.561725402,0.965991603,0.237532273,0.681723345,1,0.847682888,0.900764478
Sulfanilamide,J01EB06 D06BA05,172.20492,-0.6,94.6,211,123,1,1,1,0.857152676,1,1,1,0.706658208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966469745,0.963316351,0.953157464,1,0.497708558,0.558773914,1,1,1,1,1,1,0.640322526,0.98431611,1,1,1,1
